Cycle: 267	0.20954	0.9885	0.9929	0.78363	0.6425	0.6259
Cycle: 268	0.20948	0.9885	0.9930	0.78362	0.6425	0.6272
Cycle: 269	0.20957	0.9885	0.9930	0.78383	0.6422	0.6287
Cycle: 270	0.20971	0.9885	0.9928	0.78317	0.6430	0.6302
Cycle: 271	0.20959	0.9885	0.9928	0.78255	0.6438	0.6312
Cycle: 272	0.20944	0.9885	0.9929	0.78211	0.6443	0.6316
Cycle: 273	0.20949	0.9885	0.9927	0.78201	0.6444	0.6320
Cycle: 274	0.20963	0.9884	0.9927	0.78172	0.6448	0.6332
Cycle: 275	0.20978	0.9884	0.9925	0.78165	0.6448	0.6309
Cycle: 276	0.20990	0.9884	0.9927	0.78171	0.6448	0.6305
Cycle: 277	0.20984	0.9884	0.9927	0.78172	0.6448	0.6289
Cycle: 278	0.21001	0.9884	0.9927	0.78168	0.6448	0.6280
Cycle: 279	0.21013	0.9885	0.9927	0.78131	0.6453	0.6292
Cycle: 280	0.21008	0.9885	0.9929	0.78211	0.6443	0.6292
Cycle: 281	0.20999	0.9885	0.9929	0.78200	0.6445	0.6295
Cycle: 282	0.21011	0.9885	0.9929	0.78215	0.6443	0.6305
Cycle: 283	0.20992	0.9885	0.9929	0.78242	0.6440	0.6275
Cycle: 284	0.21001	0.9885	0.9929	0.78191	0.6446	0.6301
Cycle: 285	0.20991	0.9885	0.9928	0.78255	0.6438	0.6254
Cycle: 286	0.20992	0.9885	0.9925	0.78271	0.6436	0.6254
Cycle: 287	0.21006	0.9885	0.9932	0.78242	0.6440	0.6237
Cycle: 288	0.20997	0.9885	0.9930	0.78271	0.6436	0.6240
Cycle: 289	0.20990	0.9885	0.9929	0.78332	0.6429	0.6240
Cycle: 290	0.20994	0.9885	0.9929	0.78346	0.6427	0.6240
Cycle: 291	0.20993	0.9885	0.9929	0.78350	0.6427	0.6235
Cycle: 292	0.20973	0.9885	0.9929	0.78301	0.6432	0.6273
Cycle: 293	0.20978	0.9885	0.9929	0.78308	0.6432	0.6262
Cycle: 294	0.20990	0.9885	0.9929	0.78283	0.6434	0.6273
Cycle: 295	0.20982	0.9885	0.9929	0.78257	0.6438	0.6269
Cycle: 296	0.20989	0.9885	0.9929	0.78322	0.6430	0.6237
Cycle: 297	0.20976	0.9884	0.9929	0.78360	0.6425	0.6249
Cycle: 298	0.20984	0.9884	0.9929	0.78366	0.6424	0.6257
Cycle: 299	0.21004	0.9884	0.9929	0.78343	0.6427	0.6272
Cycle: 300	0.20999	0.9884	0.9929	0.78291	0.6433	0.6272
Cycle: 301	0.21031	0.9884	0.9930	0.78323	0.6429	0.6272
Cycle: 302	0.21011	0.9884	0.9929	0.78368	0.6424	0.6267
